,date,high,low,snow,precip
14708,1902-05-30,77.0,54.0,0,0.0
14709,1902-05-31,78.0,65.0,0,4.0
18390,1902-06-01,75.0,66.0,0,54.0
18391,1902-06-02,78.0,69.0,0,6.0
18392,1902-06-03,78.0,60.0,0,0.0
18393,1902-06-04,78.0,53.0,0,0.0
18394,1902-06-05,74.0,53.0,0,3.0
18395,1902-06-06,79.0,63.0,0,30.0
18396,1902-06-07,73.0,53.0,0,10.0
18397,1902-06-08,70.0,50.0,0,0.0
18398,1902-06-09,78.0,55.0,0,0.0
18399,1902-06-10,82.0,65.0,0,2.0
18400,1902-06-11,82.0,62.0,0,13.0
18401,1902-06-12,77.0,61.0,0,73.0
18402,1902-06-13,77.0,62.0,0,18.0
18403,1902-06-14,82.0,64.0,0,23.0
18404,1902-06-15,78.0,58.0,0,13.0
18405,1902-06-16,70.0,52.0,0,0.0
18406,1902-06-17,74.0,48.0,0,0.0
18407,1902-06-18,68.0,56.0,0,10.0
18408,1902-06-19,70.0,48.0,0,0.0
18409,1902-06-20,63.0,49.0,0,0.0
18410,1902-06-21,59.0,44.0,0,0.0
18411,1902-06-22,67.0,41.0,0,0.0
18412,1902-06-23,72.0,47.0,0,9.0
18413,1902-06-24,72.0,57.0,0,7.0
18414,1902-06-25,70.0,55.0,0,175.0
18415,1902-06-26,63.0,47.0,0,0.0
18416,1902-06-27,67.0,50.0,0,0.0
18417,1902-06-28,68.0,53.0,0,0.0
18418,1902-06-29,65.0,52.0,0,35.0
18419,1902-06-30,72.0,53.0,0,4.0
21999,1902-07-01,72.0,53.0,0,100.0
22000,1902-07-02,78.0,62.0,0,33.0
22001,1902-07-03,88.0,73.0,0,0.0
22002,1902-07-04,87.0,72.0,0,0.0
22003,1902-07-05,86.0,73.0,0,0.0
22004,1902-07-06,82.0,64.0,0,37.0
22005,1902-07-07,81.0,62.0,0,54.0
22006,1902-07-08,78.0,63.0,0,2.0
22007,1902-07-09,77.0,60.0,0,20.0
22008,1902-07-10,68.0,52.0,0,0.0
22009,1902-07-11,76.0,62.0,0,0.0
22010,1902-07-12,82.0,58.0,0,0.0
22011,1902-07-13,86.0,58.0,0,0.0
22012,1902-07-14,90.0,66.0,0,13.0
22013,1902-07-15,83.0,58.0,0,0.0
22014,1902-07-16,89.0,60.0,0,103.0
22015,1902-07-17,86.0,62.0,0,0.0
22016,1902-07-18,70.0,64.0,0,24.0
22017,1902-07-19,68.0,62.0,0,40.0
22018,1902-07-20,68.0,57.0,0,234.0
22019,1902-07-21,78.0,54.0,0,0.0
22020,1902-07-22,80.0,56.0,0,46.0
22021,1902-07-23,81.0,58.0,0,0.0
22022,1902-07-24,84.0,62.0,0,0.0
22023,1902-07-25,86.0,68.0,0,0.0
22024,1902-07-26,82.0,65.0,0,83.0
22025,1902-07-27,80.0,63.0,0,10.0
22026,1902-07-28,84.0,59.0,0,5.0
22027,1902-07-29,85.0,60.0,0,0.0
22028,1902-07-30,88.0,70.0,0,0.0
22029,1902-07-31,82.0,64.0,0,39.0
25719,1902-08-01,82.0,60.0,0,0.0
25720,1902-08-02,87.0,67.0,0,26.0
25721,1902-08-03,80.0,61.0,0,0.0
25722,1902-08-04,80.0,60.0,0,7.0
25723,1902-08-05,77.0,63.0,0,0.0
25724,1902-08-06,75.0,55.0,0,0.0
25725,1902-08-07,78.0,61.0,0,0.0
25726,1902-08-08,77.0,55.0,0,0.0
25727,1902-08-09,71.0,60.0,0,5.0
25728,1902-08-10,70.0,58.0,0,6.0
25729,1902-08-11,68.0,50.0,0,0.0
25730,1902-08-12,69.0,43.0,0,6.0
25731,1902-08-13,68.0,58.0,0,28.0
25732,1902-08-14,68.0,62.0,0,16.0
25733,1902-08-15,72.0,61.0,0,0.0
25734,1902-08-16,73.0,53.0,0,0.0
25735,1902-08-17,72.0,57.0,0,0.0
25736,1902-08-18,78.0,63.0,0,4.0
25737,1902-08-19,79.0,62.0,0,15.0
25738,1902-08-20,74.0,60.0,0,0.0
25739,1902-08-21,72.0,66.0,0,0.0
25740,1902-08-22,72.0,55.0,0,0.0
25741,1902-08-23,73.0,47.0,0,0.0
25742,1902-08-24,73.0,51.0,0,0.0
25743,1902-08-25,67.0,58.0,0,8.0
25744,1902-08-26,77.0,50.0,0,0.0
25745,1902-08-27,80.0,57.0,0,0.0
25746,1902-08-28,80.0,60.0,0,0.0
25747,1902-08-29,79.0,55.0,0,0.0
25748,1902-08-30,88.0,58.0,0,40.0
25749,1902-08-31,79.0,62.0,0,17.0
29430,1902-09-01,75.0,55.0,0,0.0
29431,1902-09-02,72.0,50.0,0,0.0
29432,1902-09-03,69.0,51.0,0,0.0
29433,1902-09-04,67.0,43.0,0,0.0
29434,1902-09-05,65.0,46.0,0,124.0
29435,1902-09-06,67.0,50.0,0,12.0
29436,1902-09-07,79.0,44.0,0,0.0
29437,1902-09-08,72.0,50.0,0,0.0
29438,1902-09-09,63.0,47.0,0,0.0
29439,1902-09-10,71.0,46.0,0,0.0
29440,1902-09-11,75.0,43.0,0,0.0
29441,1902-09-12,52.0,32.0,0,0.0
29442,1902-09-13,62.0,31.0,0,0.0
29443,1902-09-14,70.0,42.0,0,0.0
29444,1902-09-15,73.0,52.0,0,0.0
29445,1902-09-16,77.0,55.0,0,0.0
29446,1902-09-17,70.0,52.0,0,86.0
29447,1902-09-18,63.0,45.0,0,0.0
29448,1902-09-19,62.0,33.0,0,0.0
29449,1902-09-20,64.0,50.0,0,0.0
29450,1902-09-21,67.0,58.0,0,4.0
29451,1902-09-22,70.0,61.0,0,0.0
29452,1902-09-23,64.0,59.0,0,10.0
29453,1902-09-24,64.0,47.0,0,0.0
29454,1902-09-25,67.0,46.0,0,0.0
29455,1902-09-26,66.0,52.0,0,9.0
29456,1902-09-27,75.0,54.0,0,65.0
29457,1902-09-28,74.0,50.0,0,0.0
29458,1902-09-29,66.0,53.0,0,76.0
29459,1902-09-30,62.0,48.0,0,0.0
33039,1902-10-01,63.0,35.0,0,0.0
33040,1902-10-02,60.0,47.0,0,0.0
33041,1902-10-03,56.0,32.0,0,6.0
33042,1902-10-04,54.0,39.0,0,8.0
33043,1902-10-05,63.0,35.0,0,0.0
33044,1902-10-06,68.0,42.0,0,0.0
33045,1902-10-07,67.0,43.0,0,0.0
33046,1902-10-08,74.0,44.0,0,0.0
33047,1902-10-09,60.0,42.0,0,0.0
33048,1902-10-10,72.0,40.0,0,0.0
33049,1902-10-11,64.0,47.0,0,45.0
33050,1902-10-12,53.0,46.0,0,21.0
33051,1902-10-13,49.0,33.0,0,0.0
33052,1902-10-14,56.0,28.0,0,0.0
33053,1902-10-15,63.0,36.0,0,0.0
33054,1902-10-16,68.0,47.0,0,0.0
33055,1902-10-17,70.0,42.0,0,0.0
33056,1902-10-18,60.0,38.0,0,0.0
33057,1902-10-19,66.0,40.0,0,0.0
33058,1902-10-20,72.0,48.0,0,0.0
33059,1902-10-21,73.0,42.0,0,0.0
33060,1902-10-22,70.0,38.0,0,3.0
33061,1902-10-23,73.0,55.0,0,0.0
33062,1902-10-24,70.0,50.0,0,0.0
33063,1902-10-25,63.0,53.0,0,58.0
33064,1902-10-26,64.0,47.0,0,2.0
33065,1902-10-27,52.0,37.0,0,2.0
33066,1902-10-28,42.0,34.0,0,0.0
33067,1902-10-29,57.0,32.0,0,0.0
33068,1902-10-30,60.0,40.0,0,0.0
33069,1902-10-31,60.0,32.0,0,6.0
36750,1902-11-01,65.0,53.0,0,6.0
36751,1902-11-02,61.0,42.0,0,21.0
36752,1902-11-03,55.0,32.0,0,0.0
36753,1902-11-04,60.0,40.0,0,0.0
36754,1902-11-05,47.0,38.0,0,0.0
36755,1902-11-06,43.0,28.0,0,0.0
36756,1902-11-07,50.0,22.0,0,0.0
36757,1902-11-08,63.0,45.0,0,0.0
36758,1902-11-09,57.0,40.0,0,0.0
36759,1902-11-10,42.0,31.0,0,0.0
36760,1902-11-11,62.0,36.0,0,22.0
36761,1902-11-12,64.0,53.0,0,0.0
36762,1902-11-13,62.0,40.0,0,16.0
36763,1902-11-14,48.0,38.0,1,108.0
36764,1902-11-15,40.0,36.0,0,2.0
36765,1902-11-16,37.0,30.0,0,0.0
36766,1902-11-17,37.0,28.0,0,0.0
36767,1902-11-18,38.0,31.0,0,0.0
36768,1902-11-19,53.0,36.0,0,0.0
36769,1902-11-20,50.0,42.0,0,0.0
36770,1902-11-21,48.0,36.0,0,0.0
36771,1902-11-22,43.0,37.0,0,0.0
36772,1902-11-23,48.0,25.0,0,0.0
36773,1902-11-24,45.0,30.0,0,0.0
36774,1902-11-25,40.0,20.0,0,0.0
36775,1902-11-26,33.0,29.0,0,0.0
36776,1902-11-27,34.0,23.0,0,0.0
36777,1902-11-28,39.0,22.0,1,32.0
36778,1902-11-29,28.0,20.0,0,0.0
36779,1902-11-30,37.0,11.0,0,0.0
40359,1902-12-01,43.0,16.0,0,0.0
40360,1902-12-02,36.0,30.0,1,56.0
40361,1902-12-03,34.0,7.0,1,34.0
40362,1902-12-04,21.0,8.0,0,0.0
40363,1902-12-05,30.0,15.0,1,5.0
40364,1902-12-06,22.0,7.0,0,0.0
40365,1902-12-07,4.0,-2.0,0,0.0
40366,1902-12-08,4.0,-12.0,0,0.0
40367,1902-12-09,25.0,-2.0,0,0.0
40368,1902-12-10,32.0,16.0,0,0.0
40369,1902-12-11,26.0,17.0,0,0.0
40370,1902-12-12,24.0,10.0,0,0.0
40371,1902-12-13,28.0,20.0,0,0.0
40372,1902-12-14,25.0,19.0,0,0.0
40373,1902-12-15,30.0,23.0,3,44.0
40374,1902-12-16,28.0,16.0,1,2.0
40375,1902-12-17,29.0,7.0,0,0.0
40376,1902-12-18,35.0,12.0,0,0.0
40377,1902-12-19,37.0,25.0,1,31.0
40378,1902-12-20,37.0,33.0,1,74.0
40379,1902-12-21,36.0,33.0,1,6.0
40380,1902-12-22,35.0,22.0,0,0.0
40381,1902-12-23,32.0,23.0,3,31.0
40382,1902-12-24,29.0,0.0,1,2.0
40383,1902-12-25,3.0,-11.0,0,0.0
40384,1902-12-26,7.0,-8.0,0,0.0
40385,1902-12-27,17.0,-9.0,0,0.0
40386,1902-12-28,24.0,2.0,1,7.0
40387,1902-12-29,27.0,7.0,1,6.0
40388,1902-12-30,22.0,-1.0,0,0.0
40389,1902-12-31,39.0,20.0,0,0.0
310,1903-01-01,38.0,18.0,0,0.0
311,1903-01-02,33.0,17.0,0,0.0
312,1903-01-03,32.0,19.0,0,0.0
313,1903-01-04,27.0,16.0,1,5.0
314,1903-01-05,23.0,4.0,0,0.0
315,1903-01-06,37.0,11.0,0,0.0
316,1903-01-07,33.0,13.0,1,9.0
317,1903-01-08,23.0,11.0,0,0.0
318,1903-01-09,18.0,3.0,0,0.0
319,1903-01-10,17.0,-4.0,0,0.0
320,1903-01-11,16.0,-5.0,0,0.0
321,1903-01-12,-2.0,-7.0,1,8.0
322,1903-01-13,3.0,-8.0,0,0.0
323,1903-01-14,22.0,0.0,0,0.0
324,1903-01-15,28.0,11.0,0,0.0
325,1903-01-16,37.0,23.0,0,0.0
326,1903-01-17,38.0,16.0,0,0.0
327,1903-01-18,32.0,14.0,0,0.0
328,1903-01-19,18.0,2.0,0,0.0
329,1903-01-20,28.0,13.0,0,0.0
330,1903-01-21,30.0,8.0,0,0.0
331,1903-01-22,22.0,-6.0,0,0.0
332,1903-01-23,25.0,8.0,0,0.0
333,1903-01-24,22.0,-2.0,0,0.0
334,1903-01-25,31.0,17.0,0,0.0
335,1903-01-26,30.0,16.0,0,0.0
336,1903-01-27,38.0,31.0,0,4.0
337,1903-01-28,36.0,21.0,0,5.0
338,1903-01-29,37.0,15.0,0,0.0
339,1903-01-30,15.0,-5.0,0,0.0
340,1903-01-31,41.0,10.0,0,0.0
4000,1903-02-01,42.0,26.0,0,0.0
4001,1903-02-02,32.0,13.0,0,0.0
4002,1903-02-03,21.0,8.0,0,0.0
4003,1903-02-04,20.0,12.0,5,52.0
4004,1903-02-05,22.0,-2.0,0,0.0
4005,1903-02-06,31.0,-3.0,0,0.0
4006,1903-02-07,32.0,10.0,0,0.0
4007,1903-02-08,31.0,8.0,0,0.0
4008,1903-02-09,34.0,20.0,0,0.0
4009,1903-02-10,43.0,23.0,0,0.0
4010,1903-02-11,41.0,22.0,0,0.0
4011,1903-02-12,26.0,14.0,0,0.0
4012,1903-02-13,27.0,5.0,0,0.0
4013,1903-02-14,22.0,5.0,0,0.0
4014,1903-02-15,15.0,-2.0,0,0.0
4015,1903-02-16,-2.0,-14.0,0,0.0
4016,1903-02-17,6.0,-16.0,0,0.0
4017,1903-02-18,8.0,-18.0,0,0.0
4018,1903-02-19,18.0,-3.0,1,2.0
4019,1903-02-20,31.0,-7.0,0,0.0
4020,1903-02-21,22.0,5.0,0,0.0
4021,1903-02-22,41.0,12.0,0,0.0
4022,1903-02-23,38.0,19.0,0,0.0
4023,1903-02-24,33.0,8.0,0,0.0
4024,1903-02-25,38.0,12.0,0,0.0
4025,1903-02-26,41.0,20.0,0,0.0
4026,1903-02-27,43.0,33.0,1,37.0
4027,1903-02-28,37.0,11.0,1,18.0
7390,1903-03-01,37.0,7.0,0,0.0
7391,1903-03-02,40.0,18.0,0,0.0
7392,1903-03-03,44.0,28.0,0,0.0
7393,1903-03-04,37.0,32.0,1,10.0
7394,1903-03-05,35.0,32.0,0,0.0
7395,1903-03-06,40.0,34.0,0,0.0
7396,1903-03-07,44.0,32.0,1,29.0
7397,1903-03-08,48.0,24.0,0,0.0
7398,1903-03-09,45.0,29.0,0,0.0
7399,1903-03-10,44.0,36.0,0,0.0
7400,1903-03-11,39.0,36.0,0,0.0
7401,1903-03-12,47.0,37.0,0,0.0
7402,1903-03-13,45.0,33.0,0,0.0
7403,1903-03-14,41.0,32.0,0,0.0
7404,1903-03-15,38.0,31.0,0,0.0
7405,1903-03-16,42.0,35.0,0,0.0
7406,1903-03-17,47.0,37.0,0,0.0
7407,1903-03-18,70.0,36.0,0,0.0
7408,1903-03-19,64.0,39.0,0,33.0
7409,1903-03-20,52.0,28.0,0,0.0
7410,1903-03-21,47.0,23.0,0,0.0
7411,1903-03-22,38.0,28.0,1,12.0
7412,1903-03-23,33.0,32.0,2,64.0
7413,1903-03-24,34.0,27.0,1,13.0
7414,1903-03-25,43.0,17.0,0,0.0
7415,1903-03-26,53.0,30.0,0,7.0
7416,1903-03-27,42.0,28.0,0,0.0
7417,1903-03-28,42.0,25.0,0,0.0
7418,1903-03-29,48.0,23.0,0,0.0
7419,1903-03-30,58.0,27.0,0,0.0
7420,1903-03-31,55.0,32.0,0,0.0
11100,1903-04-01,70.0,47.0,0,23.0
11101,1903-04-02,72.0,37.0,0,0.0
11102,1903-04-03,44.0,32.0,0,0.0
11103,1903-04-04,52.0,28.0,0,0.0
11104,1903-04-05,55.0,38.0,0,0.0
11105,1903-04-06,52.0,40.0,0,0.0
11106,1903-04-07,62.0,38.0,0,0.0
11107,1903-04-08,71.0,32.0,0,0.0
11108,1903-04-09,67.0,40.0,0,0.0
11109,1903-04-10,60.0,44.0,0,0.0
11110,1903-04-11,63.0,48.0,0,147.0
11111,1903-04-12,52.0,42.0,0,244.0
11112,1903-04-13,44.0,35.0,0,30.0
11113,1903-04-14,42.0,37.0,0,0.0
11114,1903-04-15,59.0,37.0,0,0.0
11115,1903-04-16,61.0,31.0,0,0.0
11116,1903-04-17,63.0,30.0,0,0.0
11117,1903-04-18,63.0,38.0,0,0.0
11118,1903-04-19,57.0,50.0,0,0.0
11119,1903-04-20,63.0,42.0,0,0.0
11120,1903-04-21,56.0,40.0,0,0.0
11121,1903-04-22,58.0,32.0,0,0.0
11122,1903-04-23,64.0,30.0,0,21.0
11123,1903-04-24,55.0,40.0,0,25.0
11124,1903-04-25,58.0,34.0,0,0.0
11125,1903-04-26,65.0,31.0,0,0.0
11126,1903-04-27,73.0,49.0,0,0.0
11127,1903-04-28,62.0,53.0,0,11.0
11128,1903-04-29,66.0,46.0,0,30.0
11129,1903-04-30,67.0,27.0,0,7.0
14710,1903-05-01,57.0,33.0,0,0.0
14711,1903-05-02,49.0,38.0,0,57.0
14712,1903-05-03,62.0,32.0,0,9.0
14713,1903-05-04,69.0,45.0,0,0.0
14714,1903-05-05,67.0,44.0,0,25.0
14715,1903-05-06,68.0,48.0,0,0.0
14716,1903-05-07,68.0,38.0,0,0.0
14717,1903-05-08,73.0,36.0,0,0.0
14718,1903-05-09,68.0,53.0,0,20.0
14719,1903-05-10,73.0,53.0,0,42.0
14720,1903-05-11,77.0,53.0,0,12.0
14721,1903-05-12,78.0,58.0,0,12.0
14722,1903-05-13,65.0,48.0,0,34.0
14723,1903-05-14,73.0,53.0,0,0.0
14724,1903-05-15,77.0,50.0,0,0.0
14725,1903-05-16,82.0,50.0,0,0.0
14726,1903-05-17,79.0,60.0,0,65.0
14727,1903-05-18,74.0,65.0,0,0.0
14728,1903-05-19,74.0,61.0,0,20.0
14729,1903-05-20,79.0,50.0,0,0.0
14730,1903-05-21,75.0,60.0,0,0.0
14731,1903-05-22,82.0,62.0,0,49.0
14732,1903-05-23,87.0,63.0,0,25.0
14733,1903-05-24,78.0,52.0,0,0.0
14734,1903-05-25,75.0,60.0,0,58.0
14735,1903-05-26,74.0,60.0,0,189.0
14736,1903-05-27,69.0,59.0,0,58.0
14737,1903-05-28,76.0,56.0,0,0.0
14738,1903-05-29,71.0,58.0,0,0.0
14739,1903-05-30,58.0,48.0,0,0.0
14740,1903-05-31,57.0,47.0,0,0.0
18420,1903-06-01,61.0,48.0,0,47.0
18421,1903-06-02,64.0,56.0,0,0.0
18422,1903-06-03,74.0,53.0,0,0.0
18423,1903-06-04,73.0,58.0,0,4.0
18424,1903-06-05,76.0,60.0,0,0.0
18425,1903-06-06,80.0,52.0,0,0.0
18426,1903-06-07,82.0,57.0,0,0.0
18427,1903-06-08,80.0,53.0,0,0.0
18428,1903-06-09,67.0,48.0,0,0.0
18429,1903-06-10,60.0,49.0,0,0.0
18430,1903-06-11,57.0,43.0,0,0.0
18431,1903-06-12,62.0,39.0,0,0.0
18432,1903-06-13,78.0,42.0,0,0.0
18433,1903-06-14,79.0,51.0,0,0.0
18434,1903-06-15,83.0,53.0,0,0.0
18435,1903-06-16,75.0,59.0,0,2.0
18436,1903-06-17,73.0,46.0,0,10.0
18437,1903-06-18,79.0,52.0,0,0.0
18438,1903-06-19,70.0,57.0,0,13.0
18439,1903-06-20,70.0,53.0,0,0.0
18440,1903-06-21,67.0,52.0,0,19.0
18441,1903-06-22,73.0,56.0,0,0.0
18442,1903-06-23,70.0,52.0,0,0.0
18443,1903-06-24,75.0,46.0,0,0.0
18444,1903-06-25,78.0,49.0,0,0.0
18445,1903-06-26,82.0,52.0,0,0.0
18446,1903-06-27,82.0,53.0,0,0.0
18447,1903-06-28,81.0,62.0,0,0.0
18448,1903-06-29,81.0,57.0,0,0.0
18449,1903-06-30,83.0,68.0,0,62.0
22030,1903-07-01,83.0,68.0,0,0.0
22031,1903-07-02,88.0,64.0,0,0.0
22032,1903-07-03,83.0,72.0,0,0.0
22033,1903-07-04,77.0,65.0,0,160.0
22034,1903-07-05,80.0,57.0,0,0.0
22035,1903-07-06,84.0,60.0,0,0.0
22036,1903-07-07,90.0,68.0,0,0.0
22037,1903-07-08,87.0,74.0,0,0.0
22038,1903-07-09,87.0,68.0,0,309.0
22039,1903-07-10,89.0,68.0,0,15.0
22040,1903-07-11,80.0,61.0,0,0.0
22041,1903-07-12,77.0,59.0,0,0.0
22042,1903-07-13,74.0,52.0,0,0.0
22043,1903-07-14,76.0,53.0,0,0.0
22044,1903-07-15,78.0,53.0,0,0.0
22045,1903-07-16,82.0,62.0,0,0.0
22046,1903-07-17,77.0,65.0,0,212.0
22047,1903-07-18,79.0,63.0,0,0.0
22048,1903-07-19,78.0,61.0,0,0.0
22049,1903-07-20,80.0,57.0,0,0.0
22050,1903-07-21,82.0,63.0,0,0.0
22051,1903-07-22,79.0,57.0,0,0.0
22052,1903-07-23,84.0,59.0,0,0.0
22053,1903-07-24,83.0,57.0,0,0.0
22054,1903-07-25,88.0,64.0,0,0.0
22055,1903-07-26,78.0,69.0,0,0.0
22056,1903-07-27,84.0,66.0,0,30.0
22057,1903-07-28,87.0,68.0,0,88.0
22058,1903-07-29,82.0,62.0,0,0.0
22059,1903-07-30,67.0,55.0,0,0.0
22060,1903-07-31,70.0,47.0,0,0.0
25750,1903-08-01,67.0,59.0,0,92.0
25751,1903-08-02,82.0,62.0,0,0.0
25752,1903-08-03,85.0,67.0,0,82.0
25753,1903-08-04,84.0,66.0,0,0.0
25754,1903-08-05,82.0,65.0,0,78.0
25755,1903-08-06,77.0,58.0,0,0.0
25756,1903-08-07,73.0,48.0,0,0.0
25757,1903-08-08,77.0,60.0,0,0.0
25758,1903-08-09,76.0,51.0,0,0.0
25759,1903-08-10,69.0,58.0,0,173.0
25760,1903-08-11,71.0,53.0,0,0.0
25761,1903-08-12,78.0,48.0,0,0.0
25762,1903-08-13,71.0,55.0,0,0.0
25763,1903-08-14,68.0,60.0,0,134.0
25764,1903-08-15,73.0,64.0,0,0.0
25765,1903-08-16,79.0,62.0,0,0.0
25766,1903-08-17,82.0,55.0,0,0.0
25767,1903-08-18,76.0,60.0,0,0.0
25768,1903-08-19,77.0,59.0,0,0.0
25769,1903-08-20,81.0,53.0,0,0.0
25770,1903-08-21,73.0,62.0,0,0.0
25771,1903-08-22,76.0,69.0,0,2.0
25772,1903-08-23,83.0,67.0,0,10.0
25773,1903-08-24,80.0,64.0,0,2.0
25774,1903-08-25,63.0,60.0,0,10.0
25775,1903-08-26,63.0,56.0,0,108.0
25776,1903-08-27,69.0,57.0,0,53.0
25777,1903-08-28,61.0,51.0,0,55.0
25778,1903-08-29,61.0,56.0,0,8.0
25779,1903-08-30,65.0,49.0,0,0.0
25780,1903-08-31,70.0,49.0,0,0.0
29460,1903-09-01,77.0,49.0,0,3.0
29461,1903-09-02,79.0,62.0,0,0.0
29462,1903-09-03,78.0,63.0,0,0.0
29463,1903-09-04,67.0,53.0,0,16.0
29464,1903-09-05,66.0,53.0,0,9.0
29465,1903-09-06,62.0,47.0,0,18.0
29466,1903-09-07,78.0,60.0,0,15.0
29467,1903-09-08,77.0,63.0,0,72.0
29468,1903-09-09,71.0,57.0,0,2.0
29469,1903-09-10,73.0,51.0,0,6.0
29470,1903-09-11,69.0,55.0,0,0.0
29471,1903-09-12,78.0,59.0,0,42.0
29472,1903-09-13,64.0,45.0,0,0.0
29473,1903-09-14,67.0,48.0,0,57.0
29474,1903-09-15,62.0,48.0,0,13.0
29475,1903-09-16,50.0,42.0,0,0.0
29476,1903-09-17,51.0,38.0,0,2.0
29477,1903-09-18,62.0,32.0,0,0.0
29478,1903-09-19,74.0,47.0,0,0.0
29479,1903-09-20,75.0,58.0,0,0.0
29480,1903-09-21,78.0,56.0,0,0.0
29481,1903-09-22,81.0,55.0,0,0.0
29482,1903-09-23,74.0,45.0,0,0.0
29483,1903-09-24,60.0,33.0,0,0.0
29484,1903-09-25,77.0,50.0,0,0.0
29485,1903-09-26,77.0,45.0,0,10.0
29486,1903-09-27,57.0,39.0,0,0.0
29487,1903-09-28,53.0,40.0,0,0.0
29488,1903-09-29,71.0,45.0,0,2.0
29489,1903-09-30,63.0,57.0,0,27.0
33070,1903-10-01,68.0,54.0,0,3.0
33071,1903-10-02,66.0,55.0,0,2.0
33072,1903-10-03,77.0,60.0,0,46.0
33073,1903-10-04,68.0,43.0,0,0.0
33074,1903-10-05,62.0,31.0,0,0.0
33075,1903-10-06,63.0,41.0,0,124.0
33076,1903-10-07,58.0,44.0,0,4.0
33077,1903-10-08,53.0,42.0,0,0.0
33078,1903-10-09,57.0,33.0,0,0.0
33079,1903-10-10,63.0,33.0,0,0.0
33080,1903-10-11,63.0,38.0,0,0.0
33081,1903-10-12,65.0,37.0,0,0.0
33082,1903-10-13,67.0,33.0,0,0.0
33083,1903-10-14,66.0,39.0,0,0.0
33084,1903-10-15,57.0,50.0,0,34.0
33085,1903-10-16,58.0,42.0,0,0.0
33086,1903-10-17,63.0,36.0,0,0.0
33087,1903-10-18,60.0,29.0,0,0.0
33088,1903-10-19,72.0,35.0,0,0.0
33089,1903-10-20,67.0,42.0,0,0.0
33090,1903-10-21,65.0,36.0,0,0.0
33091,1903-10-22,70.0,42.0,0,0.0
33092,1903-10-23,42.0,30.0,0,0.0
33093,1903-10-24,52.0,24.0,0,0.0
33094,1903-10-25,60.0,33.0,0,0.0
33095,1903-10-26,50.0,27.0,0,0.0
33096,1903-10-27,57.0,23.0,0,0.0
33097,1903-10-28,64.0,32.0,0,0.0
33098,1903-10-29,62.0,38.0,0,0.0
33099,1903-10-30,66.0,37.0,0,0.0
33100,1903-10-31,63.0,40.0,0,0.0
36780,1903-11-01,68.0,43.0,0,0.0
36781,1903-11-02,68.0,39.0,0,0.0
36782,1903-11-03,58.0,38.0,0,0.0
36783,1903-11-04,67.0,47.0,0,0.0
36784,1903-11-05,52.0,30.0,0,0.0
36785,1903-11-06,48.0,24.0,0,0.0
36786,1903-11-07,52.0,37.0,0,0.0
36787,1903-11-08,63.0,40.0,0,0.0
36788,1903-11-09,57.0,34.0,0,0.0
36789,1903-11-10,53.0,36.0,0,0.0
36790,1903-11-11,44.0,33.0,0,0.0
36791,1903-11-12,48.0,26.0,0,0.0
36792,1903-11-13,35.0,22.0,0,0.0
36793,1903-11-14,42.0,25.0,0,0.0
36794,1903-11-15,41.0,16.0,0,18.0
36795,1903-11-16,18.0,8.0,0,0.0
36796,1903-11-17,18.0,7.0,0,0.0
36797,1903-11-18,26.0,9.0,0,0.0
36798,1903-11-19,35.0,8.0,0,0.0
36799,1903-11-20,42.0,25.0,0,0.0
36800,1903-11-21,38.0,21.0,0,0.0
36801,1903-11-22,37.0,20.0,0,0.0
36802,1903-11-23,32.0,14.0,0,0.0
36803,1903-11-24,29.0,6.0,0,0.0
36804,1903-11-25,25.0,9.0,0,0.0
36805,1903-11-26,24.0,3.0,0,0.0
36806,1903-11-27,29.0,13.0,0,0.0
36807,1903-11-28,35.0,24.0,0,0.0
36808,1903-11-29,35.0,19.0,0,0.0
36809,1903-11-30,30.0,9.0,0,0.0
40390,1903-12-01,22.0,5.0,0,0.0
40391,1903-12-02,23.0,4.0,0,0.0
40392,1903-12-03,32.0,22.0,0,0.0
40393,1903-12-04,23.0,12.0,1,4.0
40394,1903-12-05,17.0,5.0,0,0.0
40395,1903-12-06,38.0,4.0,0,0.0
40396,1903-12-07,28.0,17.0,0,0.0
40397,1903-12-08,20.0,19.0,1,4.0
40398,1903-12-09,23.0,14.0,3,30.0
40399,1903-12-10,15.0,6.0,0,0.0
40400,1903-12-11,20.0,2.0,0,0.0
40401,1903-12-12,18.0,-12.0,0,0.0
40402,1903-12-13,0.0,-22.0,0,0.0
40403,1903-12-14,5.0,-8.0,0,0.0
40404,1903-12-15,18.0,-10.0,0,0.0
40405,1903-12-16,18.0,-2.0,1,4.0
40406,1903-12-17,22.0,-10.0,0,0.0
40407,1903-12-18,32.0,8.0,0,0.0
40408,1903-12-19,38.0,23.0,0,0.0
40409,1903-12-20,33.0,20.0,0,0.0
40410,1903-12-21,32.0,12.0,0,0.0
40411,1903-12-22,25.0,3.0,0,0.0
40412,1903-12-23,40.0,17.0,0,0.0
40413,1903-12-24,32.0,13.0,0,0.0
40414,1903-12-25,17.0,-9.0,2,14.0
40415,1903-12-26,17.0,-17.0,0,0.0
40416,1903-12-27,33.0,0.0,0,0.0
40417,1903-12-28,18.0,-5.0,2,24.0
40418,1903-12-29,24.0,-3.0,0,0.0
40419,1903-12-30,22.0,-12.0,0,0.0
40420,1903-12-31,31.0,12.0,0,0.0
341,1904-01-01,20.0,2.0,1,10.0
